,UID,name,rating,brewery,style,abv
8972,292,Higher Math,3.49,Dogfish Head Craft Brewery,American Strong Ale,17.00
8973,514,Islay Scotch Barrel Stout,4.53,Goose Island Beer Co.,American Imperial Stout,13.40
8974,514,Kiwi Club Gose,4.26,Bell's Brewery - Eccentric Café & General Store,Leipzig Gose,5.70
8975,514,Lapwing,4.61,Sketchbook Brewing Company,Scotch Ale / Wee Heavy,7.80
8976,48,Lazurite,4.44,WarPigs Brewpub,American IPA,7.50
8977,67,Le Jus,4.51,Alarmist Brewing,New England IPA,6.00
8978,77,Momoko,4.34,Oxbow Brewing Company,Fruit and Field Beer,7.00
8979,514,Nailed,4.25,18th Street Brewery - Gary Taproom,American Imperial IPA,8.20
8980,514,Odeprot IPA,4.13,Anchor Brewing Company,American IPA,8.20
8981,514,On Cue,3.25,4 Hands Brewing Co.,Fruit and Field Beer,4.50
8982,514,Orenda - Volume 2,4.21,Pollyanna Brewing Company,Belgian Quadrupel (Quad),11.00
8983,514,Petrus Seasonal Fruit Sour,4.59,De Brabandere,Fruit and Field Beer,?
8984,514,Pins And Needles,4.15,18th Street Brewery - Gary Taproom,New England IPA,7.50
8985,514,Promiscuou's Apostrophe,3.74,Solemn Oath Brewery,Belgian IPA,4.80
8986,514,Sea Cucumbo Gose,3.6,Pipeworks Brewing Company,Leipzig Gose,4.50
8987,514,Sobrehumano Palena'ole,4.47,Jolly Pumpkin Artisan Ales,American Wild Ale,6.00
8988,514,Spaghetti Western - Grappa Barrel-Aged,4.31,Brewfist,American Imperial Stout,8.70
8989,514,Up & Ahtanum,4.05,Revolution Brewing,American Pale Ale (APA),5.30
8990,258,Vindictive II,4.3,The Bruery,American Imperial Stout,16.10
8991,514,Watermelon Funk Sour Ale,3.95,21st Amendment Brewery,American Wild Ale,6.70
8992,103,Wet,4.63,Surly Brewing Company,American IPA,6.10
8993,514,19th Anniversary Imperial Barley Wine Style Stout,4.21,Two Brothers Brewing Company,American Barleywine,10.00
8994,514,Banaba,4.15,Hailstorm Brewing Co.,American Imperial IPA,8.00
8995,123,Brickstone APA,4.06,BrickStone Restaurant & Brewery,American Pale Ale (APA),6.25
8996,400,Changeling,4.1,Boulevard Brewing Co.,American Wild Ale,7.30
8997,514,Cumulus,4.06,Hailstorm Brewing Co.,New England IPA,6.30
8998,506,Double Double Barrel Ale,3.87,Firestone Walker Brewing Co.,British Barleywine,12.00
8999,378,Enjoy By Chocolate & Coffee IPA,4.1,Stone Brewing,American Imperial IPA,9.40
9000,514,Foggy Morning,4.09,The Lucky Monk,German Altbier,6.20
9001,514,Forbidden Wheat,3.74,BrickStone Restaurant & Brewery,Belgian Witbier,5.40
9002,514,G&T,4.35,Pipeworks Brewing Company,American Strong Ale,8.00
9003,104,Galaxy Down Under,4.32,BrickStone Restaurant & Brewery,American Pale Ale (APA),6.25
9004,514,Girardin Gueuze 1882 (Black Label),4.25,Brouwerij Girardin,Belgian Gueuze,5.00
9005,514,Hop Dumpster,4.41,Cismontane Brewing Company,American Imperial IPA,9.00
9006,220,Leo V. Ursus: Fortem,4.21,Firestone Walker Brewing Co.,American Imperial IPA,8.20
9007,123,Luponic Distortion: Revolution No. 005,4.0,Firestone Walker Brewing Co.,American IPA,5.90
9008,58,Mars (The Bringer Of War),3.74,Bell's Brewery - Eccentric Café & General Store,American Imperial IPA,10.10
9009,510,Noble Prize,3.87,Boulevard Brewing Co.,American Imperial Pilsner,7.50
9010,270,Perzik Saison,3.75,Avery Brewing Company,Belgian Saison,6.40
9011,276,Pickleweed Point,4.18,Pizza Port Solana Beach,American IPA,6.20
9012,70,Preseason Lager,3.5,Goose Island Beer Co.,American Amber / Red Lager,5.80
9013,222,Punishment,3.75,Arrogant Consortia,Chile Beer,12.00
9014,514,Rocky Mountain D.O.R.I.S.,4.46,Hoppin' Frog Brewery,Russian Imperial Stout,10.50
9015,514,Scotch On Scotch,3.78,Boulevard Brewing Co.,Scotch Ale / Wee Heavy,9.60
9016,514,Stone / Maine DaySlayer,4.06,Stone Brewing,American Imperial Pilsner,7.50
9017,514,Stone / Marble / Odell Megawheat Double IPA,4.24,Stone Brewing,American Imperial IPA,8.40
9018,249,Swivelhead Red India Style Red Ale,3.77,Deschutes Brewery,American Amber / Red Ale,6.50
9019,514,Tasmanian Wild Ale,3.83,The Two Metre Tall Company Pty Ltd,American Wild Ale,4.90
9020,118,Ten FIDY - JahVanilla,3.92,Oskar Blues Grill & Brew,American Imperial Stout,14.30
9021,10,The Public Ale,3.91,DC Brau Brewing Co.,American Pale Ale (APA),6.00
9022,488,Twenty-Plus Pilsner Lager,3.5,Two Brothers Brewing Company,German Pilsner,4.80
9023,517,Amalgamator,4.25,Beachwood BBQ & Brewing,American IPA,7.10
9024,739,B.A. Forge,4.34,Foundation Brewing Company,Russian Imperial Stout,10.70
9025,179,Black Clouds Double Vanilla,4.29,Dancing Gnome,American Imperial Stout,11.00
9026,739,Daisy,4.51,Dancing Gnome,American Imperial IPA,8.50
9027,739,Dancing Gnome / Deciduous - Evergreen,4.06,Dancing Gnome,American Imperial IPA,8.50
9028,739,Dancing Gnome / Horus Aged Ales - Roc,4.54,Dancing Gnome,New England IPA,11.00
9029,739,Dbl Underscore Raspberry,4.84,Dancing Gnome,American Wild Ale,7.00
9030,739,Dead Sleep - Chocolate,4.59,Dancing Gnome,American Stout,8.00
9031,179,Eat Your Greens!,4.46,Dancing Gnome,American Imperial IPA,9.00
9032,739,Etch,4.24,Dancing Gnome,New England IPA,6.60
9033,739,Fading Beauty,3.92,Ocelot Brewing Company,American Imperial IPA,8.40
9034,739,Fickle Beast,4.4,Moonraker Brewing Company,American Imperial IPA,8.50
9035,739,Haha!,4.53,Dancing Gnome,American Imperial IPA,8.00
9036,402,Imperial Walker's Reserve,4.09,Firestone Walker Brewing Co.,American Imperial Porter,12.50
9037,739,Ink + Arrow,4.26,Dancing Gnome,American Imperial IPA,8.00
9038,739,Inter-terestrial,1.68,Dancing Gnome,American IPA,6.00
9039,49,La Lupulosa,3.83,Cerveceria Insurgente,American IPA,7.30
9040,5,Mi Corazon,8.56,Ocelot Brewing Company,American IPA,6.70
9041,739,Simcoe Jam,4.61,Dancing Gnome,American IPA,6.80
9042,739,Sock Em Dog,4.33,Kern River Brewing Company,American Imperial Stout,11.00
9043,739,Sol In Gemini,4.5,Foreign Objects Beer Company,New England IPA,7.50
9044,739,Subsurface: Peachberry,4.09,Hitchhiker Brewing Company,Fruit and Field Beer,7.00
9045,159,Sunny Hours,4.48,Alvarado Street Brewery,American Imperial IPA,8.00
9046,739,Toad Lilly,4.41,Dancing Gnome,American Imperial IPA,8.50
9047,179,Wake Up Protocol,4.74,Dancing Gnome,New England IPA,8.50
9048,739,Warm Hand Splash,4.54,Dancing Gnome,American Imperial IPA,8.00
9049,739,_______Mango,4.64,Dancing Gnome,American Wild Ale,4.00
9050,739,Aslin / Heist - Nend Sudes,4.39,Aslin Beer Company,American Imperial IPA,12.00
9051,739,Beyond Infinity,4.59,Dancing Gnome,American Imperial IPA,8.20
9052,739,Bolide,4.34,Dancing Gnome,American IPA,6.50
9053,126,Cabin Color,4.15,Dancing Gnome,American IPA,6.20
9054,739,Creases In the Corner of Your Eyes,4.32,Dancing Gnome,American Stout,6.00
9055,739,Double Lustra,4.37,Dancing Gnome,American Imperial IPA,8.50
9056,179,Exquisite Beast,4.41,Dancing Gnome,American Imperial IPA,8.20
9057,739,Galaxy Jam,4.32,Dancing Gnome,American IPA,6.80
9058,739,Gristly Bear Brown,4.26,Grist House Craft Brewery,American Brown Ale,6.20
9059,739,Half Lustra,4.65,Dancing Gnome,American Pale Ale (APA),3.60
9060,739,Infinite Highway,4.19,Dancing Gnome,American Imperial IPA,8.00
9061,739,Loud Sounder,4.01,Dancing Gnome,American IPA,6.20
9062,739,Madness & Reason #2,4.83,Hill Farmstead Brewery,American Imperial Stout,?
9063,739,Method 5,4.01,Foundation Brewing Company,American Brut IPA,6.00
9064,739,Nobody's Monkey,4.33,Dancing Gnome,American Stout,9.00
9065,179,Nobody's Robot,4.12,Dancing Gnome,American Imperial IPA,8.20
9066,739,O.B.B.,3.97,Dancing Gnome,American Pale Ale (APA),5.50
9067,739,Rockfoil,3.89,Dancing Gnome,American Imperial IPA,8.50
9068,739,Skadoosh IX: Mosaic,4.61,The Alchemist,American IPA,7.00
9069,179,Stained Glass Ceilings,4.35,Dancing Gnome,American Imperial IPA,8.00
9070,739,Triple Lustra,4.61,Dancing Gnome,American Imperial IPA,11.00
9071,247,Another Trip Around the Sun,4.37,Foam Brewers,New England IPA,8.00
9072,247,Beets,4.25,Plan Bee Farm Brewery,American Wild Ale,5.50
9073,247,Big Nothing,4.42,Foam Brewers,New England IPA,9.10
9074,247,Blonde Farmer's Daughter,3.5,Fleur De Lis Brew Works,American Blonde Ale,4.90
9075,247,Bourbon Sour Porter,4.0,Almanac Beer Co.,American Wild Ale,6.00
9076,247,Cherry Blossom Girl,4.37,Foam Brewers,American Wild Ale,6.80
9077,247,Digital Vs Analog,4.5,Foam Brewers,New England IPA,9.30
9078,247,Entertainment,4.2,Foam Brewers,American Imperial IPA,7.00
9079,247,Eraserhead,4.25,Foam Brewers,New England IPA,8.80
9080,247,Flora Cuvée : 2012,4.7,Hill Farmstead Brewery,Belgian Saison,?
9081,247,Free Fall,4.38,Hudson Valley Brewery,New England IPA,6.00
9082,169,Halo Bender,4.5,Foam Brewers,New England IPA,8.00
9083,247,Killing Lies,4.04,Foam Brewers,American Imperial Stout,10.80
9084,247,Kubrick,4.37,Foam Brewers,New England IPA,8.80
9085,247,LeBleu,4.3,Ithaca Beer Company,American Wild Ale,5.40
9086,247,Lucy Blue,4.35,Sante Adairius Rustic Ales,Belgian Saison,6.10
9087,222,Metric,3.99,Industrial Arts Brewing Company,German Pilsner,4.70
9088,247,Ouest IPA,2.5,Fleur De Lis Brew Works,American IPA,?
9089,247,Quasi,4.4,Foam Brewers,American Wild Ale,?
9090,247,Quince,4.02,Plan Bee Farm Brewery,American Wild Ale,?
9091,247,Rated R,4.37,Foam Brewers,American Imperial IPA,8.00
9092,77,Stone / Abnormal / Paul Bischeri / Patrick Martinez - Neapolitan Dynamite,3.56,Stone Brewing,American Imperial Stout,8.50
9093,247,The Sauer Peach,4.12,Sloop Brewing,Berliner Weisse,4.30
9094,247,Tools Of The Trade,4.0,Industrial Arts Brewing Company,American Pale Ale (APA),4.80
9095,247,Tree Beer,4.11,Plan Bee Farm Brewery,American Wild Ale,6.00
9096,247,Two States,4.6,Foam Brewers,American IPA,8.00
9097,247,Volume 5: Del Arboles,4.0,Wunderkammer Bier,Belgian Saison,5.00
9098,247,Week 52,4.0,Industrial Arts Brewing Company,American IPA,7.40
9099,247,You're Alright,4.24,Foam Brewers,American IPA,7.20
9100,247,2X Unfiltered IPA,3.69,Southern Tier Brewing Company,American Imperial IPA,8.20
9101,232,Anchor Liberty Ale,4.0,Anchor Brewing Company,American IPA,5.90
9102,247,Barrel-Aged Framinghammer - Cordon Rouge,4.18,Jack's Abby Brewing,Baltic Porter,10.00
9103,247,Beaver Bite IPA,3.54,Paradox Brewery,American IPA,6.00
9104,247,Blue Sunday Sour,4.0,New Holland Brewing Company,American Wild Ale,6.60
9105,247,Bourbon Barrel Aged Imperial Blackberry Stout,3.62,Big Slide Brewery and Public House,American Imperial Stout,8.50
9106,247,Burial / Night Shift - I Know For A Fact You Don't Party,4.1,Burial Beer Co.,American Imperial Stout,10.00
9107,123,C.R.E.A.M. Cream Ale With Coffee,3.58,Sixpoint Brewery,American Cream Ale,7.20
9108,223,DBA (Double Barrel Ale),3.25,Firestone Walker Brewing Co.,English Pale Ale,5.00
9109,247,Did We Just Become Best Friends?,4.27,Hoof Hearted Brewing,American Imperial IPA,8.00
9110,247,Don't Tell Mike,4.43,Hoof Hearted Brewing,American Imperial IPA,9.20
9111,247,Double Sess(ion),4.25,Finback Brewery,Belgian Witbier,4.80
9112,247,Eng-Yak,4.08,American Solera,British Barleywine,12.00
9113,247,Everybody Wants Some *Galaxy*,4.5,Hoof Hearted Brewing,American Imperial IPA,8.00
9114,247,Fluxus 2016,3.87,Allagash Brewing Company,Belgian Saison,7.70
9115,247,Foeder Cerise,4.4,American Solera,American Wild Ale,6.00
9116,247,Framinghammer Baltic Porter,4.31,Jack's Abby Brewing,Baltic Porter,10.00
9117,167,Heavy Boots Of Lead - Barrel-Aged,4.43,SingleCut Beersmiths,American Imperial Stout,11.00
9118,247,Homespun,4.04,Suarez Family Brewery,American Pale Ale (APA),4.90
9119,247,Imperial Stout with Coffee,4.17,Cycle Brewing,American Imperial Stout,?
9120,247,Lieutenant Dan India Pale Ale,3.5,War Horse Brewing Company,American IPA,6.10
9121,247,Merkel,4.38,Suarez Family Brewery,Belgian Saison,5.00
9122,247,Millenial Falcon,4.0,Lucky Hare Brewing Company,American Imperial IPA,8.60
9123,247,Must,4.1,Finback Brewery,American IPA,4.20
9124,247,Osmosis Mask,4.12,Hudson Valley Brewery,New England IPA,6.00
9125,247,Palatine Pils,4.5,Suarez Family Brewery,German Pilsner,5.20
9126,247,Pockets Of Sunlight,4.29,Jackie O's Pub & Brewery,Belgian Saison,6.50
9127,247,Riot In Vermont,4.48,Prison City Pub & Brewery,New England IPA,6.50
9128,247,Risque Roggan,3.73,Fleur De Lis Brew Works,German Roggenbier,4.80
9129,247,Seurat Dot,4.44,House of Fermentology,American Wild Ale,?
9130,247,Slow Bustle,4.3,Suarez Family Brewery,Belgian Saison,6.10
9131,247,Sumi Cacao,4.14,Grimm Artisanal Ales,American Imperial Stout,10.20
9132,247,The Big Broadcast,3.78,War Horse Brewing Company,American Imperial IPA,9.10
9133,247,Two Dollars,4.0,Burial Beer Co.,American Pale Ale (APA),5.00
9134,247,Uncle Nit's Wit,3.48,Fleur De Lis Brew Works,Belgian Witbier,5.30
9135,247,Wednesday (2017),4.23,Cycle Brewing,American Imperial Stout,?
9136,78,Boon Oude Geuze Mariage Parfait,3.89,Brouwerij Boon,Belgian Gueuze,8.00
9137,289,Carpe Diem Mañana,3.95,The Ale Apothecary,American Wild Ale,9.00
9138,791,Sahalie Fresh Hop,5.0,The Ale Apothecary,American Wild Ale,8.79
9139,791,Sourado,4.04,Snowbank Brewing,American Wild Ale,4.80
9140,591,The Beer Formerly Known As (TBFKA) La Tache,8.64,The Ale Apothecary,American Wild Ale,8.50
9141,727,412 Scytale,4.62,Great Basin Brewing Co.,Russian Imperial Stout,13.10
9142,727,4th Anniversary - Bourbon Barrel-Aged,4.58,Westbrook Brewing Co.,American Imperial Stout,10.00
9143,727,808 Scytale,4.33,Great Basin Brewing Co.,Russian Imperial Stout,13.00
9144,727,All Hop Everything,4.35,Southern Swells Brewing Company,American Imperial IPA,8.80
9145,270,Backyard Rye Bourbon County Brand Stout,4.25,Goose Island Beer Co.,American Imperial Stout,12.70
9146,727,Bold Brewed,4.3,Southern Swells Brewing Company,American Porter,6.90
9147,727,Bourbon Barrel +5 Charisma,4.27,Aardwolf Brewing Company,Belgian Strong Dark Ale,9.00
9148,727,Caganer,4.08,Aardwolf Brewing Company,Russian Imperial Stout,10.80
9149,727,Cherry Lovely,3.29,Aardwolf Brewing Company,Belgian Fruit Lambic,6.70
9150,216,Delusion (Templeton Rye Barrel Aged),4.75,Greenbush Brewing Company,American Imperial Stout,11.70
9151,727,Dosvidanya Rye,4.58,DESTIHL Brewery,Russian Imperial Stout,12.50
9152,727,First Born Unicorn,4.35,The North Brewery,Fruit and Field Beer,5.00
9153,727,Hop Oddity,3.9,Aardwolf Brewing Company,American IPA,7.80
9154,727,In A Galaxy Really Really Close By,4.56,Southern Swells Brewing Company,American IPA,6.20
9155,113,Invasion Pale Ale,3.79,Cigar City Brewing,American Pale Ale (APA),5.00
9156,158,Karate In The Garage,4.0,Southern Swells Brewing Company,American IPA,6.30
9157,223,Kook,4.39,Pizza Port Solana Beach,American Imperial IPA,8.50
9158,727,Lyla Joan (Dry-Hopped with Citra & Mosaic),4.17,Southern Swells Brewing Company,Belgian Saison,6.30
9159,727,Manaphin Sighting: Colombia,4.4,Green Bench Brewing Co.,English Oatmeal Stout,11.20
9160,118,Proprietor's Bourbon County Brand Stout (2014),4.97,Goose Island Beer Co.,American Imperial Stout,13.20
9161,727,Red Wine Barrel +5 Charisma,4.25,Aardwolf Brewing Company,Belgian Strong Dark Ale,9.00
9162,727,Riding On Bikes With Really Large Tires,4.56,Southern Swells Brewing Company,American Imperial IPA,8.30
9163,727,Sarah Lovely (2017),4.18,Aardwolf Brewing Company,American Wild Ale,6.60
9164,24,Swami's IPA,3.99,Pizza Port Solana Beach,American IPA,6.80
9165,727,These Strawberries Taste Like Strawberries,4.27,Southern Swells Brewing Company,American Wild Ale,7.20
9166,727,Truth Juice,4.48,Southern Swells Brewing Company,American Imperial IPA,8.00
9167,727,Wicked Weed / Rare Barrel - Happy Blending,4.28,Wicked Weed Brewing,American Wild Ale,6.60
9168,727,077-07302 - Warrior,4.31,Carton Brewing Company,American Imperial IPA,7.80
9169,534,Brewer's Reserve Bourbon Barrel Quadruple Ale,4.38,Central Waters Brewing Co.,Belgian Quadrupel (Quad),11.90
9170,727,Contractual Obligation,4.3,Magnify Brewing Company,New England IPA,8.50
9171,220,Intensely Juicy Dank Beautiful (Copy & Paste),4.16,Tired Hands Brewing Company,American Pale Ale (APA),5.90
9172,276,Jubel 2015,4.3,Deschutes Brewery,American Strong Ale,10.40
9173,727,Mammoth,4.51,Brew Gentlemen,American Imperial IPA,8.50
9174,727,Of Glory,3.87,The North Brewery,American Barleywine,10.00
9175,80,Old Stock Cellar Reserve (Aged In Bourbon Barrels),3.88,North Coast Brewing Co.,English Old Ale,13.16
9176,208,Other Half / Trillium Like Whoa,4.8,Other Half Brewing Co.,New England IPA,8.50
9177,295,Single Shot - Vanilla Bean,4.54,Tree House Brewing Company,English Sweet / Milk Stout,6.40
9178,96,Belgian Iguana,3.29,Florida Keys Brewing Co.,American Amber / Red Ale,?
9179,96,Captain Mon,3.68,Florida Keys Brewing Co.,American Pale Ale (APA),6.10
9180,96,Channel Marker IPA,3.75,Islamorada Beer Company,American IPA,5.80
9181,96,Cold Beer,3.75,Farmstrong Brewing Company,German Pilsner,3.60
9182,96,Crazy Lady,3.39,The Waterfront Brewery,American Blonde Ale,5.60
9183,96,Deadlift Imperial IPA,3.67,Widmer Brothers Brewing Company,American Imperial IPA,8.60
9184,96,Father Francisco,3.45,Wynwood Brewing Company,Belgian Tripel,8.60
9185,96,Fish Tale Winterfish,3.75,Fish Brewing Company / Fishbowl Brewpub,Winter Warmer,7.50
9186,96,Ghost Trees Winter White IPA,3.94,20 Corners Brewing,American IPA,6.50
9187,96,Grapefruit to Be Alive,3.68,Florida Keys Brewing Co.,American IPA,7.40
9188,96,Hop Lion,4.0,Double Mountain Brewery & Taproom,American IPA,6.70
9189,96,Hoppy Palm,3.94,Track 7 Brewing Co.,American Pale Ale (APA),5.70
9190,96,Keybilly,3.5,Brew Hub,American Amber / Red Ale,5.40
9191,96,Orchard Wit,4.1,Bruery Terreux,Belgian Witbier,5.70
9192,96,Quilmes,3.05,Cervecería y Maltería Quilmes / Grupo Bemberg,European Pale Lager,4.90
9193,96,Secret Stash IPA,3.94,Widmer Brothers Brewing Company,American IPA,6.20
9194,96,Siren's Saison,3.92,Biscayne Bay Brewing Co.,Belgian Saison,6.90
9195,96,Space Goat Pale Ale,4.02,Big Sky Brewing Company,American Pale Ale (APA),5.00
9196,96,Stay West,3.99,Breakside Brewery,American IPA,7.30
9197,96,SunSessional IPA,3.78,Florida Keys Brewing Co.,American IPA,4.80
9198,96,Sunshine State Pils,3.48,Florida Beer Company,German Pilsner,5.00
9199,96,The Cryo,4.0,Everybody's Brewing,American IPA,6.90
9200,96,Your IPA,3.75,Melvin Brewing / Thai Me Up,American IPA,7.10
9201,96,Aecht Schlenkerla Eiche,3.93,Brauerei Heller-Trum / Schlenkerla,German Rauchbier,8.00
9202,96,Aecht Schlenkerla Helles Lagerbier,4.0,Brauerei Heller-Trum / Schlenkerla,German Helles,4.30
9203,96,Albert's Amber,3.68,Half Lion Brewing Co.,American Amber / Red Ale,5.60
9204,96,Atomizer IPA,3.93,Full Sail Brewing Company,American IPA,7.00
9205,96,Bodhizafa IPA,4.0,Georgetown Brewing Company,American IPA,6.90
9206,96,Booby Traps CDA,3.96,7 Seas Brewery and Taproom,American Black Ale,7.00
9207,62,Bully! Porter,3.64,Boulevard Brewing Co.,English Porter,6.00
9208,96,Compression Session,3.94,20 Corners Brewing,American IPA,5.10
9209,96,Fish Tale Organic India Pale Ale,3.58,Fish Brewing Company / Fishbowl Brewpub,American IPA,6.70
9210,96,Fog Breaker IPA,3.94,Anchor Brewing Company,American IPA,6.80
9211,96,Fresh Prince,3.93,Gilgamesh Brewing,American IPA,6.30
9212,96,Henry Weinhard's Private Reserve,3.29,Blitz-Weinhard Brewing Co.,American Lager,4.80
9213,96,Holiday Cheer,3.78,Spoetzl Brewery / Shiner,German Dunkelweizen,5.40
9214,96,Hoptopia,3.69,Scuttlebutt Brewing Company - Restaurant and Pub,American Imperial IPA,8.00
9215,96,Imperial Eclipse Stout - Grand Cru (2017),4.34,FiftyFifty Brewing Co.,American Imperial Stout,11.00
9216,96,Kawaba Sunrise,3.69,Denen Plaza Kawaba Brewery,American Amber / Red Ale,5.00
9217,96,Liberty Bay IPA,4.1,Sound Brewery,American IPA,7.20
9218,96,Primátor Double Bock Beer,3.0,Pivovar Náchod a.s.,German Doppelbock,10.50
9219,96,Schöfferhofer Hefeweizen,3.85,Binding-Brauerei AG,German Hefeweizen,5.00
9220,96,Stormy Days,3.94,Northwest Brewing Company,American IPA,6.80
9221,96,Sunny Si,3.67,Snoqualmie Falls Brewing Company & Taproom,American IPA,6.60
9222,62,Tasting Room Series: DDH Citra IPA,3.8,Boulevard Brewing Co.,American IPA,5.90
9223,96,Thor's Reserve Cherry Brett Tripel,3.79,Odin Brewing Company,Belgian Tripel,10.50
9224,96,Trouble Brewing After Party,3.81,World Brews,American Pale Ale (APA),5.30
